,Frequency,Phase
16687,8343.6,-0.4939014974928262
16688,8344.1,-0.4939733381957152
16689,8344.6,-0.49404519226623245
16690,8345.1,-0.49411705970770714
16691,8345.6,-0.4941889405234696
16692,8346.1,-0.4942608347168508
16693,8346.6,-0.49433274229118246
16694,8347.1,-0.49440466324979715
16695,8347.6,-0.4944765975960281
16696,8348.1,-0.4945485453332094
16697,8348.6,-0.4946205064646761
16698,8349.1,-0.4946924809937637
16699,8349.6,-0.49476446892380893
16700,8350.1,-0.4948364702581488
16701,8350.6,-0.4949084850001214
16702,8351.1,-0.4949805131530657
16703,8351.6,-0.49505255472032117
16704,8352.1,-0.49512460970522837
16705,8352.6,-0.49519667811112844
16706,8353.1,-0.49526875994136316
16707,8353.6,-0.49534085519927573
16708,8354.1,-0.49541296388820916
16709,8354.6,-0.49548508601150826
16710,8355.1,-0.495557221572518
16711,8355.6,-0.49562937057458417
16712,8356.1,-0.49570153302105374
16713,8356.6,-0.495773708915274
16714,8357.1,-0.4958458982605934
16715,8357.6,-0.4959181010603607
16716,8358.1,-0.4959903173179261
16717,8358.6,-0.49606254703664027
16718,8359.1,-0.4961347902198543
16719,8359.6,-0.49620704687092076
16720,8360.1,-0.49627931699319233
16721,8360.6,-0.496351600590023
16722,8361.1,-0.49642389766476747
16723,8361.6,-0.49649620822078094
16724,8362.1,-0.4965685322614197
16725,8362.6,-0.4966408697900405
16726,8363.1,-0.49671322081000124
16727,8363.6,-0.4967855853246605
16728,8364.1,-0.4968579633373775
16729,8364.6,-0.4969303548515124
16730,8365.1,-0.49700275987042586
16731,8365.6,-0.49707517839747994
16732,8366.1,-0.49714761043603684
16733,8366.6,-0.49722005598945995
16734,8367.1,-0.49729251506111327
16735,8367.6,-0.49736498765436166
16736,8368.1,-0.4974374737725707
16737,8368.6,-0.4975099734191068
16738,8369.1,-0.49758248659733706
16739,8369.6,-0.49765501331062983
16740,8370.1,-0.49772755356235365
16741,8370.6,-0.497800107355878
16742,8371.1,-0.4978726746945734
16743,8371.6,-0.4979452555818109
16744,8372.1,-0.49801785002096244
16745,8372.6,-0.49809045801540086
16746,8373.1,-0.4981630795684995
16747,8373.6,-0.4982357146836328
16748,8374.1,-0.4983083633641757
16749,8374.6,-0.4983810256135044
16750,8375.1,-0.4984537014349952
16751,8375.6,-0.4985263908320256
16752,8376.1,-0.49859909380797424
16753,8376.6,-0.4986718103662196
16754,8377.1,-0.49874454051014194
16755,8377.6,-0.49881728424312166
16756,8378.1,-0.4988900415685402
16757,8378.6,-0.49896281248977986
16758,8379.1,-0.4990355970102233
16759,8379.6,-0.49910839513325483
16760,8380.1,-0.49918120686225853
16761,8380.6,-0.49925403220062
16762,8381.1,-0.49932687115172536
16763,8381.6,-0.4993997237189613
16764,8382.1,-0.49947258990571614
16765,8382.6,-0.49954546971537767
16766,8383.1,-0.4996183631513354
16767,8383.6,-0.49969127021697984
16768,8384.1,-0.49976419091570146
16769,8384.6,-0.49983712525089197
16770,8385.1,-0.49991007322594383
16771,8385.6,-0.4999830348442505
16772,8386.1,-0.5000560101092058
16773,8386.6,-0.5001289990242045
16774,8387.1,-0.5002020015926425
16775,8387.6,-0.5002750178179161
16776,8388.1,-0.5003480477034222
16777,8388.6,-0.5004210912525593
16778,8389.1,-0.5004941484687258
16779,8389.6,-0.5005672193553214
16780,8390.1,-0.5006403039157464
16781,8390.6,-0.500713402153402
16782,8391.1,-0.5007865140716902
16783,8391.6,-0.5008596396740136
16784,8392.1,-0.5009327789637759
16785,8392.6,-0.501005931944381
16786,8393.1,-0.5010790986192345
16787,8393.6,-0.5011522789917421
16788,8394.1,-0.5012254730653104
16789,8394.6,-0.5012986808433469
16790,8395.1,-0.5013719023292599
16791,8395.6,-0.5014451375264585
16792,8396.1,-0.5015183864383524
16793,8396.6,-0.5015916490683524
16794,8397.1,-0.5016649254198697
16795,8397.6,-0.5017382154963168
16796,8398.1,-0.5018115193011065
16797,8398.6,-0.5018848368376526
16798,8399.1,-0.5019581681093698
16799,8399.6,-0.5020315131196734
16800,8400.1,-0.5021048718719796
16801,8400.6,-0.5021782443697053
16802,8401.1,-0.5022516306162682
16803,8401.6,-0.502325030615087
16804,8402.1,-0.502398444369581
16805,8402.6,-0.5024718718831702
16806,8403.1,-0.5025453131592755
16807,8403.6,-0.5026187682013188
16808,8404.1,-0.5026922370127223
16809,8404.6,-0.5027657195969097
16810,8405.1,-0.5028392159573047
16811,8405.6,-0.5029127260973322
16812,8406.1,-0.5029862500204181
16813,8406.6,-0.5030597877299885
16814,8407.1,-0.5031333392294711
16815,8407.6,-0.5032069045222934
16816,8408.1,-0.5032804836118846
16817,8408.6,-0.5033540765016743
16818,8409.1,-0.5034276831950925
16819,8409.6,-0.5035013036955709
16820,8410.1,-0.5035749380065411
16821,8410.6,-0.5036485861314361
16822,8411.1,-0.5037222480736895
16823,8411.6,-0.5037959238367354
16824,8412.1,-0.5038696134240093
16825,8412.6,-0.5039433168389468
16826,8413.1,-0.5040170340849848
16827,8413.6,-0.5040907651655608
16828,8414.1,-0.5041645100841131
16829,8414.6,-0.5042382688440807
16830,8415.1,-0.5043120414489038
16831,8415.6,-0.5043858279020228
16832,8416.1,-0.5044596282068795
16833,8416.6,-0.5045334423669156
16834,8417.1,-0.5046072703855746
16835,8417.6,-0.5046811122663002
16836,8418.1,-0.5047549680125373
16837,8418.6,-0.504828837627731
16838,8419.1,-0.5049027211153277
16839,8419.6,-0.5049766184787745
16840,8420.1,-0.5050505297215189
16841,8420.6,-0.5051244548470096
16842,8421.1,-0.5051983938586962
16843,8421.6,-0.5052723467600287
16844,8422.1,-0.5053463135544582
16845,8422.6,-0.5054202942454364
16846,8423.1,-0.5054942888364158
16847,8423.6,-0.5055682973308498
16848,8424.1,-0.5056423197321926
16849,8424.6,-0.5057163560438991
16850,8425.1,-0.505790406269425
16851,8425.6,-0.5058644704122267
16852,8426.1,-0.5059385484757618
16853,8426.6,-0.506012640463488
16854,8427.1,-0.5060867463788646
16855,8427.6,-0.5061608662253511
16856,8428.1,-0.5062350000064079
16857,8428.6,-0.5063091477254963
16858,8429.1,-0.5063833093860783
16859,8429.6,-0.5064574849916172
16860,8430.1,-0.506531674545576
16861,8430.6,-0.5066058780514194
16862,8431.1,-0.5066800955126127
16863,8431.6,-0.5067543269326219
16864,8432.1,-0.5068285723149137
16865,8432.6,-0.5069028316629558
16866,8433.1,-0.5069771049802165
16867,8433.6,-0.507051392270165
16868,8434.1,-0.5071256935362715
16869,8434.6,-0.5072000087820063
16870,8435.1,-0.5072743380108415
16871,8435.6,-0.5073486812262491
16872,8436.1,-0.5074230384317022
16873,8436.6,-0.5074974096306749
16874,8437.1,-0.507571794826642
16875,8437.6,-0.507646194023079
16876,8438.1,-0.5077206072234618
16877,8438.6,-0.5077950344312679
16878,8439.1,-0.5078694756499753
16879,8439.6,-0.5079439308830623
16880,8440.1,-0.5080184001340087
16881,8440.6,-0.5080928834062944
16882,8441.1,-0.5081673807034011
16883,8441.6,-0.50824189202881
16884,8442.1,-0.5083164173860041
16885,8442.6,-0.5083909567784665
16886,8443.1,-0.5084655102096818
16887,8443.6,-0.508540077683135
16888,8444.1,-0.5086146592023116
16889,8444.6,-0.5086892547706986
16890,8445.1,-0.508763864391783
16891,8445.6,-0.5088384880690532
16892,8446.1,-0.5089131258059983
16893,8446.6,-0.5089877776061079
16894,8447.1,-0.5090624434728724
16895,8447.6,-0.5091371234097837
16896,8448.1,-0.5092118174203333
16897,8448.6,-0.5092865255080146
16898,8449.1,-0.5093612476763212
16899,8449.6,-0.5094359839287476
16900,8450.1,-0.5095107342687889
16901,8450.6,-0.5095854986999417
16902,8451.1,-0.5096602772257026
16903,8451.6,-0.5097350698495691
16904,8452.1,-0.5098098765750402
16905,8452.6,-0.5098846974056147
16906,8453.1,-0.5099595323447927
16907,8453.6,-0.5100343813960756
16908,8454.1,-0.5101092445629644
16909,8454.6,-0.5101841218489619
16910,8455.1,-0.5102590132575712
16911,8455.6,-0.5103339187922963
16912,8456.1,-0.5104088384566421
16913,8456.6,-0.5104837722541142
16914,8457.1,-0.5105587201882191
16915,8457.6,-0.5106336822624639
16916,8458.1,-0.5107086584803564
16917,8458.6,-0.510783648845406
16918,8459.1,-0.5108586533611215
16919,8459.6,-0.5109336720310137
16920,8460.1,-0.5110087048585937
16921,8460.6,-0.5110837518473733
16922,8461.1,-0.5111588130008654
16923,8461.6,-0.5112338883225835
16924,8462.1,-0.511308977816042
16925,8462.6,-0.5113840814847559
16926,8463.1,-0.511459199332241
16927,8463.6,-0.5115343313620143
16928,8464.1,-0.511609477577593
16929,8464.6,-0.5116846379824956
16930,8465.1,-0.5117598125802411
16931,8465.6,-0.5118350013743493
16932,8466.1,-0.511910204368341
16933,8466.6,-0.5119854215657376
16934,8467.1,-0.5120606529700612
16935,8467.6,-0.512135898584835
16936,8468.1,-0.5122111584135828
16937,8468.6,-0.5122864324598292
16938,8469.1,-0.5123617207270996
16939,8469.6,-0.5124370232189202
16940,8470.1,-0.5125123399388181
16941,8470.6,-0.5125876708903209
16942,8471.1,-0.5126630160769574
16943,8471.6,-0.5127383755022566
16944,8472.1,-0.5128137491697492
16945,8472.6,-0.5128891370829657
16946,8473.1,-0.5129645392454381
16947,8473.6,-0.5130399556606988
16948,8474.1,-0.5131153863322813
16949,8474.6,-0.5131908312637196
16950,8475.1,-0.5132662904585484
16951,8475.6,-0.5133417639203038
16952,8476.1,-0.5134172516525223
16953,8476.6,-0.5134927536587408
16954,8477.1,-0.5135682699424976
16955,8477.6,-0.5136438005073316
16956,8478.1,-0.5137193453567824
16957,8478.6,-0.5137949044943906
16958,8479.1,-0.5138704779236973
16959,8479.6,-0.5139460656482447
16960,8480.1,-0.5140216676715754
16961,8480.6,-0.5140972839972332
16962,8481.1,-0.5141729146287625
16963,8481.6,-0.5142485595697084
16964,8482.1,-0.514324218823617
16965,8482.6,-0.5143998923940349
16966,8483.1,-0.51447558028451
16967,8483.6,-0.5145512824985906
16968,8484.1,-0.5146269990398256
16969,8484.6,-0.5147027299117651
16970,8485.1,-0.51477847511796
16971,8485.6,-0.5148542346619618
16972,8486.1,-0.5149300085473226
16973,8486.6,-0.5150057967775957
16974,8487.1,-0.5150815993563351
16975,8487.6,-0.5151574162870954
16976,8488.1,-0.5152332475734319
16977,8488.6,-0.5153090932189014
16978,8489.1,-0.5153849532270603
16979,8489.6,-0.5154608276014674
16980,8490.1,-0.5155367163456802
16981,8490.6,-0.5156126194632591
16982,8491.1,-0.515688536957764
16983,8491.6,-0.5157644688327558
16984,8492.1,-0.5158404150917966
16985,8492.6,-0.5159163757384488
16986,8493.1,-0.515992350776276
16987,8493.6,-0.5160683402088424
16988,8494.1,-0.5161443440397128
16989,8494.6,-0.516220362272453
16990,8495.1,-0.5162963949106297
16991,8495.6,-0.5163724419578104
16992,8496.1,-0.5164485034175631
16993,8496.6,-0.5165245792934566
16994,8497.1,-0.5166006695890609
16995,8497.6,-0.5166767743079463
16996,8498.1,-0.5167528934536844
16997,8498.6,-0.5168290270298471
16998,8499.1,-0.5169051750400072
16999,8499.6,-0.516981337487739
17000,8500.1,-0.5170575143766162
17001,8500.6,-0.5171337057102144
17002,8501.1,-0.5172099114921099
17003,8501.6,-0.5172861317258793
17004,8502.1,-0.5173623664151005
17005,8502.6,-0.5174386155633516
17006,8503.1,-0.5175148791742119
17007,8503.6,-0.5175911572512617
17008,8504.1,-0.5176674497980815
17009,8504.6,-0.5177437568182532
17010,8505.1,-0.5178200783153589
17011,8505.6,-0.5178964142929819
17012,8506.1,-0.5179727647547064
17013,8506.6,-0.5180491297041169
17014,8507.1,-0.518125509144799
17015,8507.6,-0.5182019030803392
17016,8508.1,-0.5182783115143244
17017,8508.6,-0.5183547344503427
17018,8509.1,-0.5184311718919828
17019,8509.6,-0.5185076238428342
17020,8510.1,-0.5185840903064872
17021,8510.6,-0.518660571286533
17022,8511.1,-0.5187370667865634
17023,8511.6,-0.5188135768101709
17024,8512.1,-0.5188901013609494
17025,8512.6,-0.5189666404424926
17026,8513.1,-0.5190431940583959
17027,8513.6,-0.5191197622122552
17028,8514.1,-0.5191963449076669
17029,8514.6,-0.5192729421482286
17030,8515.1,-0.5193495539375383
17031,8515.6,-0.5194261802791951
17032,8516.1,-0.5195028211767989
17033,8516.6,-0.5195794766339502
17034,8517.1,-0.5196561466542503
17035,8517.6,-0.5197328312413014
17036,8518.1,-0.5198095303987066
17037,8518.6,-0.5198862441300695
17038,8519.1,-0.5199629724389946
17039,8519.6,-0.5200397153290872
17040,8520.1,-0.5201164728039533
17041,8520.6,-0.5201932448672001
17042,8521.1,-0.5202700315224352
17043,8521.6,-0.520346832773267
17044,8522.1,-0.5204236486233048
17045,8522.6,-0.5205004790761586
17046,8523.1,-0.5205773241354393
17047,8523.6,-0.5206541838047587
17048,8524.1,-0.5207310580877289
17049,8524.6,-0.5208079469879633
17050,8525.1,-0.520884850509076
17051,8525.6,-0.5209617686546814
17052,8526.1,-0.5210387014283956
17053,8526.6,-0.5211156488338347
17054,8527.1,-0.5211926108746159
17055,8527.6,-0.521269587554357
17056,8528.1,-0.521346578876677
17057,8528.6,-0.5214235848451955
17058,8529.1,-0.5215006054635324
17059,8529.6,-0.5215776407353093
17060,8530.1,-0.5216546906641477
17061,8530.6,-0.5217317552536705
17062,8531.1,-0.5218088345075012
17063,8531.6,-0.5218859284292638
17064,8532.1,-0.5219630370225837
17065,8532.6,-0.5220401602910866
17066,8533.1,-0.5221172982383991
17067,8533.6,-0.5221944508681488
17068,8534.1,-0.5222716181839635
17069,8534.6,-0.5223488001894727
17070,8535.1,-0.5224259968883058
17071,8535.6,-0.5225032082840936
17072,8536.1,-0.5225804343804674
17073,8536.6,-0.5226576751810593
17074,8537.1,-0.5227349306895024
17075,8537.6,-0.5228122009094303
17076,8538.1,-0.5228894858444776
17077,8538.6,-0.5229667854982796
17078,8539.1,-0.5230440998744722
17079,8539.6,-0.5231214289766927
17080,8540.1,-0.5231987728085782
17081,8540.6,-0.5232761313737676
17082,8541.1,-0.5233535046759002
17083,8541.6,-0.5234308927186158
17084,8542.1,-0.5235082955055554
17085,8542.6,-0.5235857130403604
17086,8543.1,-0.5236631453266734
17087,8543.6,-0.5237405923681374
17088,8544.1,-0.5238180541683967
17089,8544.6,-0.5238955307310958
17090,8545.1,-0.5239730220598803
17091,8545.6,-0.5240505281583965
17092,8546.1,-0.5241280490302918
17093,8546.6,-0.5242055846792139
17094,8547.1,-0.5242831351088115
17095,8547.6,-0.5243607003227341
17096,8548.1,-0.5244382803246319
17097,8548.6,-0.5245158751181562
17098,8549.1,-0.5245934847069588
17099,8549.6,-0.5246711090946922
17100,8550.1,-0.5247487482850101
17101,8550.6,-0.5248264022815662
17102,8551.1,-0.5249040710880162
17103,8551.6,-0.5249817547080154
17104,8552.1,-0.5250594531452205
17105,8552.6,-0.525137166403289
17106,8553.1,-0.5252148944858788
17107,8553.6,-0.5252926373966492
17108,8554.1,-0.5253703951392595
17109,8554.6,-0.5254481677173706
17110,8555.1,-0.5255259551346435
17111,8555.6,-0.5256037573947405
17112,8556.1,-0.5256815745013246
17113,8556.6,-0.5257594064580591
17114,8557.1,-0.5258372532686086
17115,8557.6,-0.5259151149366386
17116,8558.1,-0.5259929914658145
17117,8558.6,-0.5260708828598039
17118,8559.1,-0.5261487891222739
17119,8559.6,-0.5262267102568929
17120,8560.1,-0.5263046462673302
17121,8560.6,-0.5263825971572559
17122,8561.1,-0.5264605629303404
17123,8561.6,-0.5265385435902553
17124,8562.1,-0.5266165391406732
17125,8562.6,-0.5266945495852667
17126,8563.1,-0.5267725749277101
17127,8563.6,-0.5268506151716783
17128,8564.1,-0.5269286703208461
17129,8564.6,-0.5270067403788901
17130,8565.1,-0.5270848253494873
17131,8565.6,-0.5271629252363157
17132,8566.1,-0.5272410400430536
17133,8566.6,-0.5273191697733803
17134,8567.1,-0.5273973144309766
17135,8567.6,-0.5274754740195228
17136,8568.1,-0.5275536485427009
17137,8568.6,-0.5276318380041934
17138,8569.1,-0.5277100424076837
17139,8569.6,-0.5277882617568558
17140,8570.1,-0.5278664960553946
17141,8570.6,-0.5279447453069858
17142,8571.1,-0.5280230095153158
17143,8571.6,-0.5281012886840719
17144,8572.1,-0.5281795828169422
17145,8572.6,-0.5282578919176153
17146,8573.1,-0.5283362159897809
17147,8573.6,-0.5284145550371295
17148,8574.1,-0.5284929090633521
17149,8574.6,-0.5285712780721407
17150,8575.1,-0.528649662067188
17151,8575.6,-0.5287280610521875
17152,8576.1,-0.5288064750308338
17153,8576.6,-0.5288849040068215
17154,8577.1,-0.528963347983847
17155,8577.6,-0.5290418069656064
17156,8578.1,-0.5291202809557976
17157,8578.6,-0.5291987699581184
17158,8579.1,-0.5292772739762682
17159,8579.6,-0.5293557930139468
17160,8580.1,-0.5294343270748543
17161,8580.6,-0.5295128761626925
17162,8581.1,-0.5295914402811633
17163,8581.6,-0.5296700194339699
17164,8582.1,-0.5297486136248157
17165,8582.6,-0.5298272228574055
17166,8583.1,-0.5299058471354443
17167,8583.6,-0.5299844864626384
17168,8584.1,-0.5300631408426943
17169,8584.6,-0.5301418102793201
17170,8585.1,-0.5302204947762238
17171,8585.6,-0.5302991943371147
17172,8586.1,-0.5303779089657029
17173,8586.6,-0.530456638665699
17174,8587.1,-0.5305353834408149
17175,8587.6,-0.5306141432947624
17176,8588.1,-0.5306929182312549
17177,8588.6,-0.5307717082540062
17178,8589.1,-0.5308505133667311
17179,8589.6,-0.5309293335731449
17180,8590.1,-0.531008168876964
17181,8590.6,-0.5310870192819053
17182,8591.1,-0.5311658847916867
17183,8591.6,-0.5312447654100265
17184,8592.1,-0.5313236611406446
17185,8592.6,-0.5314025719872605
17186,8593.1,-0.5314814979535956
17187,8593.6,-0.5315604390433716
17188,8594.1,-0.5316393952603107
17189,8594.6,-0.5317183666081365
17190,8595.1,-0.5317973530905727
17191,8595.6,-0.5318763547113444
17192,8596.1,-0.5319553714741773
17193,8596.6,-0.5320344033827974
17194,8597.1,-0.5321134504409324
17195,8597.6,-0.5321925126523098
17196,8598.1,-0.5322715900206586
17197,8598.6,-0.5323506825497085
17198,8599.1,-0.5324297902431894
17199,8599.6,-0.5325089131048327
17200,8600.1,-0.5325880511383699
17201,8600.6,-0.5326672043475341
17202,8601.1,-0.5327463727360584
17203,8601.6,-0.5328255563076773
17204,8602.1,-0.5329047550661254
17205,8602.6,-0.5329839690151389
17206,8603.1,-0.5330631981584542
17207,8603.6,-0.5331424424998085
17208,8604.1,-0.53322170204294
17209,8604.6,-0.5333009767915876
17210,8605.1,-0.5333802667494909
17211,8605.6,-0.5334595719203905
17212,8606.1,-0.5335388923080274
17213,8606.6,-0.533618227916144
17214,8607.1,-0.5336975787484828
17215,8607.6,-0.5337769448087873
17216,8608.1,-0.533856326100802
17217,8608.6,-0.5339357226282723
17218,8609.1,-0.5340151343949435
17219,8609.6,-0.5340945614045627
17220,8610.1,-0.5341740036608773
17221,8610.6,-0.5342534611676355
17222,8611.1,-0.5343329339285865
17223,8611.6,-0.5344124219474798
17224,8612.1,-0.5344919252280663
17225,8612.6,-0.5345714437740972
17226,8613.1,-0.5346509775893244
17227,8613.6,-0.5347305266775013
17228,8614.1,-0.5348100910423813
17229,8614.6,-0.5348896706877191
17230,8615.1,-0.5349692656172697
17231,8615.6,-0.5350488758347891
17232,8616.1,-0.5351285013440344
17233,8616.6,-0.535208142148763
17234,8617.1,-0.5352877982527333
17235,8617.6,-0.5353674696597045
17236,8618.1,-0.5354471563734364
17237,8618.6,-0.5355268583976898
17238,8619.1,-0.5356065757362262
17239,8619.6,-0.5356863083928077
17240,8620.1,-0.5357660563711976
17241,8620.6,-0.5358458196751593
17242,8621.1,-0.535925598308458
17243,8621.6,-0.5360053922748584
17244,8622.1,-0.5360852015781271
17245,8622.6,-0.5361650262220308
17246,8623.1,-0.5362448662103373
17247,8623.6,-0.536324721546815
17248,8624.1,-0.536404592235233
17249,8624.6,-0.5364844782793617
17250,8625.1,-0.5365643796829717
17251,8625.6,-0.5366442964498345
17252,8626.1,-0.5367242285837226
17253,8626.6,-0.536804176088409
17254,8627.1,-0.5368841389676677
17255,8627.6,-0.5369641172252733
17256,8628.1,-0.5370441108650013
17257,8628.6,-0.537124119890628
17258,8629.1,-0.5372041443059303
17259,8629.6,-0.537284184114686
17260,8630.1,-0.5373642393206737
17261,8630.6,-0.5374443099276727
17262,8631.1,-0.5375243959394632
17263,8631.6,-0.5376044973598257
